https://fragalysis.diamond.ac.uk/viewer/react/projects/312/279,,,,,
smiles,name,compound_set,red,red-text,blue
Nc1cc(-c2nccn2Cl)ccn1,CHIKV_Mac-55T9,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
NC(=O)c1cccc(Cl)c1O,CHIKV_Mac-4DL4,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
NC(=O)c1cccc(Cl)c1O,CHIKV_Mac-LXYJ,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
CCc1ccc2c(C)nnc(C)c2c1Cl,CHIKV_Mac-CH5E,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
CCCCCNc1ccccc1,CHIKV_Mac-AC9P,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
c1ccc2c(c1)nc1ccccn12,CHIKV_Mac-AUF4,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
NC1=S(O)c2ccccc2N1,CHIKV_Mac-JDDS,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Nc1cc(O)cc2c1OCO2,CHIKV_Mac-5MTG,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
NC1=S(CO)c2ccccc2N1,CHIKV_Mac-47AG,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Nc1cc(CO)cc2c1OCC2,CHIKV_Mac-XTMP,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
CN(C)C(=O)CNCc1cccc2nc(N)sc12,CHIKV_Mac-AL5G,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
NCCNc1cccc(N[C@H](N)S)c1,CHIKV_Mac-94WP,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Nc1sc2ccccc2c1O,CHIKV_Mac-5FNR,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Oc1cccc2cn(O)cc12,CHIKV_Mac-6LSU,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cn1cnc2c1C(=O)N(C=O)C(=O)[C@@]2(C)Cl,CHIKV_Mac-ETE7,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cn1cnc2c1c(=O)n1ccnc1n2C,CHIKV_Mac-DGTZ,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cc1cnc2n(C)c(=O)n3c(c1-2)OCO3,CHIKV_Mac-4J6N,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cn1c(=O)c2c(nc(O)n2C)n(C)c1=O,CHIKV_Mac-73M6,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cc1cnc2n(CO)c(=O)n3c(c1-2)CCO3,CHIKV_Mac-7S6D,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cn1cnc2c1c(=O)n(C=O)c(=O)n2C,CHIKV_Mac-A9CW,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cc1cn(C)c2c(=O)n(C)c(=O)n(C)c12,CHIKV_Mac-7URE,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Nc1cc(-c2cc[nH]n2)cc2c1OCO2,CHIKV_Mac-CDVA,Fstein_pures_adenine-2024-04-05-A,,,TRUE
Nc1cc(-c2cc[nH]n2)c(Cl)c2c1OCO2,CHIKV_Mac-55GT,Fstein_pures_adenine-2024-04-05-A,,,TRUE
Nc1cc(-c2cc[nH]n2)cc2c1OCO2,CHIKV_Mac-6YYD,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cc1cc2c(c(C)c1-c1cc[nH]n1)N(C)CO2,CHIKV_Mac-AXER,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
On1nccc1-c1ccc2c(c1)OCO2,CHIKV_Mac-LHUE,Fstein_pures_adenine-2024-04-05-A,,,TRUE
Nc1cc(-c2ccn[nH]2)c(CCO)c2c1N(O)CO2,CHIKV_Mac-AH5U,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Nc1cc(-c2cc[nH]n2)cc2c1OCN2F,CHIKV_Mac-CPUU,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
BrN1COc2ccc(-c3cc[nH]n3)cc21,CHIKV_Mac-5KVZ,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Nc1cc(-c2cc[nH]n2)cc2c1OCO2,CHIKV_Mac-UFXT,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Brc1c(-c2cc[nH]n2)ccc2c1OCO2,CHIKV_Mac-VEFM,Fstein_pures_adenine-2024-04-05-A,,,TRUE
CNc1cc2c(cc1-c1cc[nH]n1)OCO2,CHIKV_Mac-DKYN,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
c1c[nH]c(-c2c(-c3cc[nH]n3)ccc3c2OCO3)n1,CHIKV_Mac-757V,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
NCNOc1cc(OCO)ccc1-c1cc[nH]n1,CHIKV_Mac-4KVN,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cc1cnc2cnnc-2c2ccc3c(c12)OCO3,CHIKV_Mac-ALZX,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
CN1COc2cc(O)c(-c3cc[nH]n3)cc21,CHIKV_Mac-5EYW,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Nc1cc(-c2cc[nH]n2)c(Br)c2c1OCO2,CHIKV_Mac-ACPS,Fstein_pures_adenine-2024-04-05-A,,,TRUE
OC1(O)COc2ccc(-c3cc[nH]n3)cc21,CHIKV_Mac-4GMP,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
c1[nH]nc2c1Cc1c-2ccc2c1OCO2,CHIKV_Mac-7LCD,Fstein_pures_adenine-2024-04-05-A,,,TRUE
COCc1cccc2[nH]c(C)nc12,CHIKV_Mac-6M7C,Fstein_pures_adenine-2024-04-05-A,,,TRUE
COCc1onc2c(N)nc(C)nc12,CHIKV_Mac-9GGA,Fstein_pures_adenine-2024-04-05-A,,,TRUE
COc1c(O)ccc2c1C=CC=NN2,CHIKV_Mac-66NN,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
C1CNC2=C(CCCC2)NC1,CHIKV_Mac-4ZH6,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
CC(C)c1nc2cccc(O)c2[nH]1,CHIKV_Mac-9W3X,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
C[C@@H]1N[C@@H]2CCC[C@H]3CCCN1[C@@H]32,CHIKV_Mac-DRM5,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cc1nc2ccccc2n1N,CHIKV_Mac-7XEX,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
Cc1nc2ccccc2n1Br,CHIKV_Mac-6ZNU,Fstein_pures_adenine-2024-04-05-A,TRUE,red,
