https://fragalysis.diamond.ac.uk/viewer/react/projects/320/287,,,,,
smiles,name,compound_set,red,red-text,blue
CNC(=O)c1cn2c3c(c(CO)ccc13)OCC2,CHIKV_Mac-DWJJ,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CNC(=O)C1=C2CCCCCC3=C2C(=C1)CC3,CHIKV_Mac-7N33,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CNC(=O)c1cn(C)c2c1C=C1C=CN=C12,CHIKV_Mac-76C6,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Cc1ccc(=O)n(Cc2ccnc(N)n2)n1,CHIKV_Mac-4S4Z,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)Nc2ccnc(N)n2)cc1,CHIKV_Mac-5PG5,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CNC(=O)[C@H]1CN2CCCc3cc(N)cc1c32,CHIKV_Mac-4TAH,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
CNC(=O)c1cn(C)c2c1[nH]c1ccnc(N)c12,CHIKV_Mac-9RK6,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Cn1cc(CNCc2nc3ccccc3[nH]2)c2ccccc21,CHIKV_Mac-7KC9,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CNC(=O)c1cccc2ccnc(N)c12,CHIKV_Mac-9G3J,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
CNC(=O)c1cn(C)c2cc(C(N)=O)ccc12,CHIKV_Mac-9RLG,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CNC(=O)c1cn(C)c2c(O)c(C(N)=O)ccc12,CHIKV_Mac-D3CV,Fstein_pures_arg144-2024-04-08-A,,,TRUE
O=C1CC[C@@H](NC(=O)c2ccc(S(=O)(=O)Nc3ccccn3)cc2)CN1,CHIKV_Mac-CC6J,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
COCC(=O)N[C@@H]1CCCC[C@]12CNCC[C@H]2c1n[nH]cc1C,CHIKV_Mac-6ACA,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
CNc1cnc2cnc(NS(=O)(=O)c3ccc(N)cc3)cc2n1,CHIKV_Mac-C4EE,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)Nc2cc(CO)cc3c2OCC3)cc1,CHIKV_Mac-CT65,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)N[C@H]2C[C@@H](CO)[C@@H]3CCO[C@H]3N2)cc1,CHIKV_Mac-465C,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CCC[C@H](NS(=O)(=O)c1ccc(N)cc1)c1ccc(Cl)cc1,CHIKV_Mac-CN64,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)Nn2cnc3c(Cl)cccc32)cc1,CHIKV_Mac-KCPJ,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1ccc(S(=O)(=O)NC2=CC=C(Cl)C3=CNC=NN23)cc1,CHIKV_Mac-4RPS,Fstein_pures_arg144-2024-04-08-A,,,TRUE
NC1=CC=NC2=CC=CC=CN12,CHIKV_Mac-7NX6,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
N[C@H]1C=C[C@@H]2C1=CCCO[C@H]2CNc1ccccn1,CHIKV_Mac-A9JC,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1ccc(S(=O)(=O)N[C@H]2C[C@@H](CO)[C@@H]3CCO[C@H]3N2)cc1,CHIKV_Mac-DNAC,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
O=C(Nc1ccccc1)c1c(CO)cc2c(c1O)OCC2,CHIKV_Mac-CWLC,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
CN[C@@H](c1cn(C)c2ccccc12)[C@@](N)(O)c1cc(COC)on1,CHIKV_Mac-CDRF,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1nccc2ccnn12,CHIKV_Mac-4AVZ,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1nccc2nccn12,CHIKV_Mac-4Z44,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
NCNOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1,CHIKV_Mac-64H3,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CNC(=O)c1cccc2c(NS(=O)(=O)c3ccc(N)cc3)c[nH]c12,CHIKV_Mac-93KR,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
OCc1cc2c(c(Nc3ccc(O)cc3)c1O)OCC2,CHIKV_Mac-A5JD,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)N[C@H]2CC3=C(O[CH]O3)[C@@H](O)N2)cc1,CHIKV_Mac-U3JX,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)Nc2[nH]c(N)c3ccccc23)cc1,CHIKV_Mac-AWXV,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
NC(=O)c1cc(Cl)cc(NS(=O)(=O)c2ccc(N)cc2)n1,CHIKV_Mac-7KSS,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
COCC(=O)N[C@H]1CC[C@@H](O)C[C@@]12[C@@H](COC)ON[C@H]2C(N)=O,CHIKV_Mac-CC5T,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1ccc(S(=O)(=O)N[C@H]2CC3=C(O[CH][CH]O3)[C@@H](CO)N2)cc1,CHIKV_Mac-9TE3,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)N[C@H]2CC3=C(O[CH][CH]O3)[C@H](CO)N2)cc1,CHIKV_Mac-4EYR,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CC(C)C(=N/O)/N=C/c1cn(C)c2ccccc12,CHIKV_Mac-9S3D,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
C[C@@H](/C(N)=N/O)[C@@H](Nc1ccccn1)c1ccc(N)cc1,CHIKV_Mac-CMVX,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3n2)cc1,CHIKV_Mac-6KKD,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3n2)cc1,CHIKV_Mac-6SSC,Fstein_pures_arg144-2024-04-08-A,,,TRUE
N[C@H]1C[C@@H](F)[C@H](S(=O)(=O)Nc2ccccn2)[C@@]2(CN[C@@H](N)S2)C1,CHIKV_Mac-956H,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
N[C@H]1CC[C@H](S(=O)(=O)Nc2ccccn2)C2(CCCCC2)C1,CHIKV_Mac-6MH5,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1ccc(S(=O)(=O)N[C@H]2CC3=C(CN2)NC[C@H]3N)cc1,CHIKV_Mac-AHWT,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)Nc2cc3ccccc3c(N)n2)cc1,CHIKV_Mac-5XZ9,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)Nc2ccc3c(N)nccc3n2)cc1,CHIKV_Mac-6UDY,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Nc1ccc2c3c(cccc13)NCO[S@@H]2Nc1ccccn1,CHIKV_Mac-CP5R,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
NC(=O)c1cnc(NS(=O)(=O)c2ccc(N)cc2)cc1O,CHIKV_Mac-KTGV,Fstein_pures_arg144-2024-04-08-A,,,TRUE
NC(=O)c1cnc(NS(=O)(=O)c2ccc(N)cc2)cc1O,CHIKV_Mac-9YYE,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
CN(C)C(=O)Cn1ncc2c(NS(=O)(=O)c3ccc(N)cc3)cccc21,CHIKV_Mac-5ALY,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
CNC(=O)C1=CN=c2c1ccc1c2=NC=N1,CHIKV_Mac-5FSU,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Nc1ccc(S(=O)(=O)Nc2ccc3nc[nH]c3c2Cl)cc1,CHIKV_Mac-AJK7,Fstein_pures_arg144-2024-04-08-A,,,TRUE
COCC(=O)Nc1cc(Br)cc(N)n1,CHIKV_Mac-4SR4,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
C[N@+]([O-])(Nc1ccccn1)c1nccc2ccc(N)cc12,CHIKV_Mac-4FSJ,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
Cn1cc(C2=NN3c4cccnc4CC[C@H]3N2)c2ccccc21,CHIKV_Mac-DXGA,Fstein_pures_arg144-2024-04-08-A,,,TRUE
COCC(=O)N[C@H]1CC[C@@H](O)[C@]12C(=O)NCC[C@@H]2Br,CHIKV_Mac-49SN,Fstein_pures_arg144-2024-04-08-A,,,TRUE
CN[C@@H](c1cn(C)c2ccccc12)[C@@](N)(O)c1cnn(CCO)c1,CHIKV_Mac-6VLK,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
COCC(=O)N[C@H]1C[C@H](O)Nc2cccnc21,CHIKV_Mac-DH33,Fstein_pures_arg144-2024-04-08-A,,,TRUE
Oc1ccc(Nc2c(O)cc(Cl)c3[nH]cnc23)cc1,CHIKV_Mac-97LG,Fstein_pures_arg144-2024-04-08-A,TRUE,red,
CNc1nccc2ccc(OC)cc12,CHIKV_Mac-5PYR,Fstein_Rahman_pures-2024-04-08-A,TRUE,red,
CNc1nccc2cccc(C)c12,CHIKV_Mac-6NLW,Fstein_Rahman_pures-2024-04-08-A,TRUE,red,
CC1=CNc2cccc3cccc1c23,CHIKV_Mac-6J3D,Fstein_Rahman_pures-2024-04-08-A,TRUE,red,
CN/C(=N/N)c1cc(COC)cc2cc[nH]c12,CHIKV_Mac-9NUZ,Fstein_Rahman_pures-2024-04-08-A,TRUE,red,
CCCNc1cc(CNCC)no1,CHIKV_Mac-AVVA,Fstein_Rahman_pures-2024-04-08-A,TRUE,red,
CC1=CNN2ON=c3cnccc3=C12,CHIKV_Mac-DP9D,Fstein_Rahman_pures-2024-04-08-A,TRUE,red,
CNc1cnc2cccc(NCc3cccs3)c2n1,CHIKV_Mac-9MFH,Fstein_Rahman_pures-2024-04-08-A,TRUE,red,
CNc1cc2c(NCc3cccs3)cccn2n1,CHIKV_Mac-EEWR,Fstein_Rahman_pures-2024-04-08-A,TRUE,red,
