https://fragalysis.diamond.ac.uk/viewer/react/projects/311/278,,,,,
smiles,name,compound_set,red,red-text,blue
O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@@]3(N2)C2=C(CC[C@H]3O)OCO2)CN1,CHIKV_Mac-4T7A,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@@]3(N2)C2=C(CC[C@@H]3O)OCO2)CN1,CHIKV_Mac-4JSE,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C1C[C@@H]2O[C@@H](c3cnn(-c4ccccc4)c3)NN(C(=O)c3cscn3)[C@H]2CN1,CHIKV_Mac-4HLY,Fstein_pures_others_-2024-04-05-A,TRUE,red,
N[C@H]1C[C@@]2(CCN1)N[C@H](C(=O)N[C@@H]1CCC(=O)NC1)CS2,CHIKV_Mac-MY9C,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cn1nccc1C(=O)c1cscc1[C@](O)(N[C@@H]1CCC(=O)NC1)c1cccs1,CHIKV_Mac-7CGY,Fstein_pures_others_-2024-04-05-A,,,TRUE
Cn1nccc1C(=O)c1cscc1[C@](O)(N[C@@H]1CCC(=O)NC1)c1cccs1,CHIKV_Mac-4UNS,Fstein_pures_others_-2024-04-05-A,,,TRUE
CN(C(=O)COc1cccc(F)c1)[C@H]1CC(=O)NC[C@@H]1NC(=O)c1cscn1,CHIKV_Mac-4VVA,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CN[C@H]1NCCC[C@@]12N[C@H](C(=O)N[C@@H]1CCC(=O)NC1)CS2,CHIKV_Mac-CUEF,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CNc1nccc2ccc(C(=O)N[C@@H]3CCC(=O)NC3)cc12,CHIKV_Mac-96H3,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@@]3(N2)C2=C(CC[C@H]3CO)OCC2)CN1,CHIKV_Mac-4NPM,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@@]3(N2)C2=C(CC[C@@H]3CO)OCC2)CN1,CHIKV_Mac-7XWR,Fstein_pures_others_-2024-04-05-A,TRUE,red,
NS(=O)(=O)c1nccn1-c1nc(C(=O)N[C@@H]2CCC(=O)NC2)cs1,CHIKV_Mac-D6J6,Fstein_pures_others_-2024-04-05-A,TRUE,red,
NS(=O)(=O)c1nccn1-c1nc(C(=O)N[C@@H]2CCC(=O)NC2)cs1,CHIKV_Mac-D75R,Fstein_pures_others_-2024-04-05-A,TRUE,red,
N[S@@](=O)(=N[C@@H]1CCC[C@H]1CO)c1ncc[nH]1,CHIKV_Mac-5AXY,Fstein_pures_others_-2024-04-05-A,,,TRUE
CC1=NC(=O)c2c(C)cc(Cc3cccs3)c(O)c21,CHIKV_Mac-4KHJ,Fstein_pures_others_-2024-04-05-A,,,TRUE
C[C@H]1C=C(Cc2cccs2)N(O)[C@@H]2[C@@H]1CNN2C,CHIKV_Mac-AM4C,Fstein_pures_others_-2024-04-05-A,,,TRUE
O=c1ccccn1Cc1noc(Cc2ncc[nH]2)n1,CHIKV_Mac-5SU5,Fstein_pures_others_-2024-04-05-A,,,TRUE
Nc1nc2c(s1)[C@@]1(N[C@H](C(=O)N[C@@H]3CCC(=O)NC3)CS1)[C@H](F)CC2,CHIKV_Mac-73K6,Fstein_pures_others_-2024-04-05-A,TRUE,red,
NC(=O)c1scc(C(=O)N[C@@H]2CCC(=O)NC2)c1C(F)F,CHIKV_Mac-4HE6,Fstein_pures_others_-2024-04-05-A,TRUE,red,
NC1=C[C@]2(C=CN1)C[C@H](C(=O)N[C@@H]1CCC(=O)NC1)CS2,CHIKV_Mac-AJEA,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CC1=NC(=O)c2c(C)cc(C(=O)N[C@@H]3CCC(=O)NC3)nc21,CHIKV_Mac-DF3P,Fstein_pures_others_-2024-04-05-A,,,TRUE
Nc1nccc(-c2nc(C(=O)N[C@@H]3CCC(=O)NC3)cs2)n1,CHIKV_Mac-7YW5,Fstein_pures_others_-2024-04-05-A,TRUE,red,
C[C@H]1CN[C@H](N)C[C@]12N[C@H](C(=O)N[C@@H]1CCC(=O)NC1)CS2,CHIKV_Mac-436T,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CC1=C([C@@H](CO)n2cnc3c2c(=O)n(C)c(=O)n3C)C(=O)N=N1,CHIKV_Mac-AM57,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cc1nsc(N[C@@H]2c3cscc3[C@](O)(N[C@@H]3CCC(=O)NC3)C[C@H]2CO)n1,CHIKV_Mac-AXP9,Fstein_pures_others_-2024-04-05-A,TRUE,red,
C[C@H]1N[C@H](N)C[C@@]2(N[C@H](C(=O)N[C@@H]3CCC(=O)NC3)CS2)[C@@H]1Br,CHIKV_Mac-APFV,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CN1N[C@H]2[C@H](CCC[C@@H]2NC(N)=O)[C@H]1C(=O)NCc1cccs1,CHIKV_Mac-6WET,Fstein_pures_others_-2024-04-05-A,TRUE,red,
N[C@@H]1C[C@H]2C[C@@H](Cc3cccs3)CCN2N1,CHIKV_Mac-6U5A,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C1CC[C@@H](NC(=O)[C@@H]2CS[C@@]3(C[C@@H](Cl)c4nc[nH]c43)N2)CN1,CHIKV_Mac-4EGN,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cn1nc2ccccc2c1C(=O)NCc1cccs1,CHIKV_Mac-7RMV,Fstein_pures_others_-2024-04-05-A,,,TRUE
Cc1nc2ccccc2n1C(=O)NCc1cccs1,CHIKV_Mac-5J4H,Fstein_pures_others_-2024-04-05-A,,,TRUE
Cn1c(CO)nc2c1C[C@]1(CC2)CC(=O)NC[C@@H]1NC(=O)c1cscn1,CHIKV_Mac-AWT5,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C1CC[C@@H](NC(=O)[C@@H]2C[S@@H](O)[C@]3(CCCC4=C3OCCO4)N2)CN1,CHIKV_Mac-AM7L,Fstein_pures_others_-2024-04-05-A,TRUE,red,
c1csc(CNc2cccc3[nH]ccc23)c1,CHIKV_Mac-7JF7,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C(NCc1cccs1)C1=C(CO)C=NOC=C1,CHIKV_Mac-CMFJ,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CC1=C([C@@H](CO)c2ccc3nc(N)sc3c2)C(=O)N=N1,CHIKV_Mac-CJ3X,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Nc1ncc(N[C@@H]2CCC[C@H]2CO)cn1,CHIKV_Mac-6RFY,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Nc1cc2c(NCc3cccs3)cccn2n1,CHIKV_Mac-CTAZ,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CN1NCCCO[C@@H]1C(=O)NCc1cccs1,CHIKV_Mac-A5XV,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CN1c2cnn(C)c2C(=O)N(Cc2cccs2)O[C@H]1C(N)=O,CHIKV_Mac-7RDF,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cc1nsc2c1[C@@H](N)N(Cc1cccs1)O[C@@H](C(N)=O)N2C,CHIKV_Mac-7T6D,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Nc1cc2ccccc2c(Cc2cccs2)c1O,CHIKV_Mac-5AZN,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cn1nc2ccccc2c1C(=O)NCc1cccs1,CHIKV_Mac-9FVS,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cn1nc(N)cc1C(=O)NCc1cccs1,CHIKV_Mac-5Z5S,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CN(C)C1=C(c2cccs2)N(C(=O)c2ccnn2C)NC1,CHIKV_Mac-NWCM,Fstein_pures_others_-2024-04-05-A,,,TRUE
Cc1ncsc1[C@H](N=O)NC/C(=N\c1cccs1)N(C)C,CHIKV_Mac-C7WH,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CC(C)c1c(N)nn2cccc(NCc3cccs3)c12,CHIKV_Mac-PFD4,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Nc1cc2c3c(cccc3c1)C=C(C(=O)N[C@@H]1CCC(=O)NC1)N2,CHIKV_Mac-CRRU,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cn1nccc1/C(=N/c1nc(Cn2ccccc2=O)no1)NCc1cccs1,CHIKV_Mac-DGX3,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Nc1cc2ccccc2nc1N[C@@H]1CCC[C@H]1CO,CHIKV_Mac-5YA9,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Nc1ccc(C[C@@H]2CCC[C@H]2CO)cn1,CHIKV_Mac-4Z7H,Fstein_pures_others_-2024-04-05-A,,,TRUE
Nc1nc2cccc(NCc3cccs3)c2s1,CHIKV_Mac-5LTT,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CCOc1ncccc1C(=O)N(C)CN(C)C(=O)CNC(=O)c1scnc1C,CHIKV_Mac-AU3R,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cc1ncsc1C(=O)NCC(=O)N(C)c1cnccc1CCNC(=O)c1ccccc1F,CHIKV_Mac-JDVU,Fstein_pures_others_-2024-04-05-A,TRUE,red,
C[C@H]1CN[C@H]2[C@H]1[C@@H]1NCCN1[C@@H]1C[C@H](NC(N)=O)CCN12,CHIKV_Mac-7VZZ,Fstein_pures_others_-2024-04-05-A,TRUE,red,
C/C1=C/C=C\c2c(ncn2C)N(C)C1=O,CHIKV_Mac-CSMA,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CCNn1cc(N(CNC)OC)n(C)c1=O,CHIKV_Mac-7PLC,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CN1C(=O)N(C)N2[C@H]1N[C@@H](Cc1cccs1)N2C,CHIKV_Mac-7A6X,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CN(C=O)C(=O)N(CCC(N)=O)c1cn(C)cn1,CHIKV_Mac-NAHC,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cn1c(=O)c2c(nc(C(=O)N[C@@H]3CCC(=O)NC3)n2C)n(C)c1=O,CHIKV_Mac-VRRF,Fstein_pures_others_-2024-04-05-A,TRUE,red,
COCC1=c2cccc3c2=C(C(N)=N3)N(C)O1,CHIKV_Mac-5PWH,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CC(C)n1c(N)nc2cccc(NCc3cccs3)c21,CHIKV_Mac-6VZV,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cn1c(=O)n(C)c2ncn(C)c2/c1=N\Cc1nc(Cn2ccccc2=O)no1,CHIKV_Mac-5VYP,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CN1CN[C@H]2[C@H]1[C@H](C(N)=O)N(C)C(=O)N2C,CHIKV_Mac-FZYA,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CC(C)n1c(N)nc2ccc(N[C@@H]3CCC[C@H]3CO)cc21,CHIKV_Mac-4UTT,Fstein_pures_others_-2024-04-05-A,TRUE,red,
CNCNc1cc(OCO)c(C)cc1-c1cc[nH]n1,CHIKV_Mac-CYCC,Fstein_pures_others_-2024-04-05-A,TRUE,red,
COCc1c(-c2ccn[nH]2)cc(N)c2c1OCO2,CHIKV_Mac-AGZS,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cc1nsc(N(C)CC(N)=O)c1C#C[C@@H]1CC[C@@H](CO)C1,CHIKV_Mac-CPNE,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C(NCc1cccs1)c1c(-c2ccn[nH]2)ccc2c1OCO2,CHIKV_Mac-9GEP,Fstein_pures_others_-2024-04-05-A,TRUE,red,
OCc1ccc2c3c1C(NCc1cccs1)=N[C@H]3CO2,CHIKV_Mac-49X5,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=C1CC[C@@H](NC(=O)[C@@H]2C[C@]3(CCNN3)c3ccc4c(c3N2)OCO4)CN1,CHIKV_Mac-9ZJ3,Fstein_pures_others_-2024-04-05-A,TRUE,red,
OC[C@@H]1CCC[C@H]1NN1COc2ccc(-c3cc[nH]n3)cc21,CHIKV_Mac-9D3F,Fstein_pures_others_-2024-04-05-A,,,TRUE
O=C1CC[C@@H](NC(=O)c2cnc(-c3ccncc3)[nH]2)CN1,CHIKV_Mac-4FVN,Fstein_pures_others_-2024-04-05-A,,,TRUE
CCNc1nc([C@@H](CC)CO)nc2cnccc12,CHIKV_Mac-TUK3,Fstein_pures_others_-2024-04-05-A,TRUE,red,
O=c1ccccn1Cc1noc(CC[C@@H]2Cc3cc(CO)ccc3O2)n1,CHIKV_Mac-4GA7,Fstein_pures_others_-2024-04-05-A,,,TRUE
C[C@@H](N)Nc1cccc(C[C@H](N)C(=O)N[C@@H]2CCC(=O)NC2)c1,CHIKV_Mac-AKVD,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cc1nc2ccccc2n1N[C@@H]1CCC[C@H]1CO,CHIKV_Mac-7TRC,Fstein_pures_others_-2024-04-05-A,TRUE,red,
NC(=O)N1CCN(C(=O)c2ccco2)C[C@H]1NC(=O)c1cscn1,CHIKV_Mac-DNYD,Fstein_pures_others_-2024-04-05-A,TRUE,red,
NC(=O)c1ccc(C(=O)N[C@@H]2CCC(=O)NC2)cc1O,CHIKV_Mac-7V5K,Fstein_pures_others_-2024-04-05-A,,,TRUE
O=C(NCc1cccs1)c1c(O)ccc2c1OCO2,CHIKV_Mac-5KPW,Fstein_pures_others_-2024-04-05-A,TRUE,red,
Cn1cc(C(N)=O)c([C@@](C)(F)c2nc(Cn3ccccc3=O)no2)n1,CHIKV_Mac-4RXS,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
Cn1cc(C(N)=O)c(C(F)(F)c2nc(Cn3ccccc3=O)no2)n1,CHIKV_Mac-6AKN,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
Cc1c(N)nn2cccc(NCc3cccs3)c12,CHIKV_Mac-55FW,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
CC1=C([C@@H](CO)OCc2c[nH]c3nccc-3c2)C(=O)N=N1,CHIKV_Mac-7VND,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
Cc1nsc(N[C@@H]2CCC[C@]23CS[C@@H](c2nc[nH]n2)N3)n1,CHIKV_Mac-DKPL,Fstein_frag_pair_pur-2024-04-05-A,,,TRUE
C[C@H](c1cnc2[nH]ccc2c1)c1nc(Cn2ccccc2=O)no1,CHIKV_Mac-6SLV,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
N[C@@H](c1nccc(O)n1)[C@H]1CS(=O)(=O)C[C@H]1O,CHIKV_Mac-4Z9W,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
C[C@H](c1ccc(N)nc1)c1nc(Cn2ccccc2=O)no1,CHIKV_Mac-DCRT,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
C[C@@H](c1ccc(N)nc1)c1nc(Cn2ccccc2=O)no1,CHIKV_Mac-9AUL,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
O=S1(=O)CC[C@]2(C1)NN[C@H](c1nccs1)N2,CHIKV_Mac-A7AN,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
Cn1nccc1C(=O)NC[C@@H]1CC[C@@]2(NCNN2)S1,CHIKV_Mac-4LLX,Fstein_frag_pair_pur-2024-04-05-A,TRUE,red,
