https://fragalysis.diamond.ac.uk/viewer/react/projects/315/282,,,,,
smiles,name,compound_set,red,red-text,blue
CC1=NC(=O)C2=C1N[C@@H](C)[C@]1(CCNN1)[C@H]2C,CHIKV_Mac-DVLY,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=NC(=O)c2c(C)cc(C(C)C)nc21,CHIKV_Mac-6CVG,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CCC1=NC(=O)c2c(C)cc(C)nc21,CHIKV_Mac-9U4U,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=NC(=O)c2c(CO)cc(C)nc21,CHIKV_Mac-7UZ6,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@@H]1C[C@H](C)N2[C@@H](F)CN3NC(=O)[C@@H]1[C@@H]32,CHIKV_Mac-5AT6,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=C2C(N)=NN=NC(F)=C2N(C)N1C,CHIKV_Mac-7VFX,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@H]1C[C@@H](CN)C2=C1CCCNC2=O,CHIKV_Mac-CZ9C,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=NC(=O)c2c(C)cc(CC=O)c(N)c21,CHIKV_Mac-96TH,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=C2C(=C(C)C(C(N)=O)=CN2N)SN1,CHIKV_Mac-9RUD,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cc(C)c(NCN)c(N(C)N)n1,CHIKV_Mac-4ZV3,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cc(C)c2c(n1)C(C(N)(O)O)=NC2=O,CHIKV_Mac-955N,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=NC(=O)c2c1nc(C)c(O)c2C,CHIKV_Mac-63H9,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC(=O)c1ncc(NC(N)=O)c2ccccc12,CHIKV_Mac-AK97,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C1=Cc2cccc3cccc(c23)N1,CHIKV_Mac-4TW5,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC(C)Nc1nccc2ccccc12,CHIKV_Mac-49T7,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
c1ccc2c(c1)ccn1nccc21,CHIKV_Mac-7YRR,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CNc1nccc2ccc(CCO)cc12,CHIKV_Mac-56YR,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
NC1=Cc2cccc3c(F)ccc(c23)N1,CHIKV_Mac-4W5L,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@@H]1c2nccc3cccc(c23)[C@H]1F,CHIKV_Mac-6G6U,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN1NC(C(F)F)=C2C1=CC=CN2O,CHIKV_Mac-6XVY,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=CNc2cccc3cccc1c23,CHIKV_Mac-XUUU,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cc(C(N)=O)cc2c([N+](C)=[N-])nccc12,CHIKV_Mac-7FVD,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CNc1nccc2ccc(CC(=O)N(C)C)c(O)c12,CHIKV_Mac-CCZY,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[N@+]([O-])(O)c1nccc2ccccc12,CHIKV_Mac-9YHE,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=Cc2cccc3ccnc1c23,CHIKV_Mac-9YPP,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CCCCc1ccnc(OCCO)c1,CHIKV_Mac-4VXE,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1cc(CO)c(Cl)c2c1OCC2,CHIKV_Mac-6ZRZ,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Oc1cccc2c3c(ccc12)OCC3,CHIKV_Mac-DPRJ,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
NCC1=C(CO)C(CCO)=C2CCO[C@@H]12,CHIKV_Mac-A39A,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1cc(CO)cc2c1OC[C@@H]2F,CHIKV_Mac-77FW,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
OCc1ccc2c(c1)[C@@H](Br)CO2,CHIKV_Mac-9CWW,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1cc(CO)cc2c1OCC2,CHIKV_Mac-5VKK,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1nc2ccccc2n1CO,CHIKV_Mac-DMKV,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@H](/N=C/N)c1ccc2c(c1C#N)CCO2,CHIKV_Mac-6STZ,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@H]1COc2ccc(CO)cc21,CHIKV_Mac-59UT,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(C)C(=O)C[C@@H](O)c1ccc2c(c1O)CCO2,CHIKV_Mac-AGWF,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1ccsc1C(=O)N(O)CC(=O)N(C)C,CHIKV_Mac-DG7C,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@H]1COc2cc(O)c(CO)cc21,CHIKV_Mac-9RVN,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
N[C@@H]1Oc2ccc(CO)cc2C1(O)O,CHIKV_Mac-CKMM,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@H]1N=C(N)c2c(NC(N)=O)nn(CCO)c2N1,CHIKV_Mac-4EL9,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
NC(=O)c1cnn(CCO)c1Cl,CHIKV_Mac-CZGW,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1nc(N)c2cnn(CCO)c2n1,CHIKV_Mac-D3YZ,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
NC1=c2cnn(CCO)c2=CC=CN1,CHIKV_Mac-9SJF,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN1C=C2C(=CNN2CCO)C(N)=N1,CHIKV_Mac-DZXG,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
N[C@@H]1NCC[C@@H]2[C@H]1CNN2CCO,CHIKV_Mac-6T4K,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CCCc1cc(CNNCCO)c(NC)cn1,CHIKV_Mac-5LFY,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
