https://fragalysis.diamond.ac.uk/viewer/react/projects/316/283,,,,,
smiles,name,compound_set,red,red-text,blue
CCNc1cc([C@@H](N)NO)c[nH]1,CHIKV_Mac-6D6T,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CCOC(=O)c1c2ccc[nH]c-2nc1C,CHIKV_Mac-CD6G,Fstein_pures_ade2_ba-2024-04-05-A,,,TRUE
Brc1c[nH]c2nccc-2c1,CHIKV_Mac-66GC,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1cc2ccnc-2[nH]c1O,CHIKV_Mac-6CUT,Fstein_pures_ade2_ba-2024-04-05-A,,,TRUE
CC[C@@H](N)[C@@H](C)[C@@H](SN)N(C)[C@H](C)C(N)=O,CHIKV_Mac-7VZG,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(CC(N)=O)C1=C2C(=CC=CN2N)NS1,CHIKV_Mac-53KP,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC(C)c1nsc(N(C)CC(N)=O)c1C#N,CHIKV_Mac-9PJM,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
NCN(CC(N)=O)[C@@H]1SNC2=C1[C@H](N)CCC2,CHIKV_Mac-9CLN,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(CC(N)=O)c1snc2c1[C@@H](N)[S@@](=O)C2,CHIKV_Mac-C6RJ,Fstein_pures_ade2_ba-2024-04-05-A,,,TRUE
Nc1nccc2c(Cl)cccc12,CHIKV_Mac-AN4A,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cc(C)c2c(N)ncc(C)c2n1,CHIKV_Mac-7YKW,Fstein_pures_ade2_ba-2024-04-05-A,,,TRUE
CCCCc1ccc(NCCC)[nH]1,CHIKV_Mac-C4WZ,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
NC1=CC=NN(CCO)c2cccnc21,CHIKV_Mac-4L5K,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(C)C(=O)CNC(=O)c1ccnc(N)n1,CHIKV_Mac-LYMS,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=CN2C=CC(O)=CC=C2N=C1,CHIKV_Mac-9HXP,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CCOC(=O)c1ccnc(N)c1C,CHIKV_Mac-6YSJ,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
N[C@H]1NCC2=C1CCCCC2,CHIKV_Mac-7HNN,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cc(C)c2c(N)ncc(C)c2n1,CHIKV_Mac-9LM5,Fstein_pures_ade2_ba-2024-04-05-A,,,TRUE
Cc1nc(N)c2c(c1C)CCCCC2,CHIKV_Mac-CHXT,Fstein_pures_ade2_ba-2024-04-05-A,,,TRUE
Cc1cnc(N)cc1Br,CHIKV_Mac-JC9U,Fstein_pures_ade2_ba-2024-04-05-A,,,TRUE
C#Cc1cc(N(C)CC(N)=O)c(N)nc1C,CHIKV_Mac-66X4,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1nc(N)cc(NCC(=O)N(C)C)c1C,CHIKV_Mac-FLL9,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(C)C(=O)CN[C@@H]1CCCCc2c(O)csc21,CHIKV_Mac-5KPU,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(C)C(=O)CN[C@@H]1CCCCc2nc(N)sc21,CHIKV_Mac-7SAD,Fstein_pures_ade2_ba-2024-04-05-A,,,TRUE
CN(C)C(=O)CNc1cccc2nc(N)sc12,CHIKV_Mac-5TE5,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CN(C)C(=O)CNC1=N[S@@](=O)Cc2ncsc21,CHIKV_Mac-94SM,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC(C)c1c(N)n(O)c2ccccc12,CHIKV_Mac-ALPX,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@@H]1CC[C@H](C)c2cccc3[nH]c(N)c1c23,CHIKV_Mac-7TGS,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC1=NN(CCO)c2cccc3nc(N)n1c23,CHIKV_Mac-DLF4,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC(C)n1c(N)nc2ccc(F)cc21,CHIKV_Mac-6AZC,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC(C)n1c(N)nc2ccc(F)cc21,CHIKV_Mac-4PVY,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@H](CCC(=O)N(C)C)n1c(N)nc2ccccc21,CHIKV_Mac-A4UK,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
C[C@H](CO)n1c(N)nc2ccccc21,CHIKV_Mac-7JH3,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1ccn(C)c1C1C(=O)CNCC1=O,CHIKV_Mac-C7GG,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1cc(-c2ncc[nH]2)ccn1,CHIKV_Mac-6XZZ,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1cc(-c2ncc[nH]2)ccn1,CHIKV_Mac-9SYP,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1cc(-c2ncc[nH]2)ccn1,CHIKV_Mac-4DCP,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1cc(-c2ncc[nH]2)ccn1,CHIKV_Mac-CTGC,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cnc(N)cc1-c1ncc[nH]1,CHIKV_Mac-7FHJ,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cncc2c1C1(C[C@H](O)CC2)NCCN1,CHIKV_Mac-CGKV,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1cc(-c2nc(C)c[nH]2)c(C)cn1,CHIKV_Mac-57EE,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1nc(N)cc(-c2ncc[nH]2)c1Br,CHIKV_Mac-VLPK,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Oc1cccc2c1CCCCC2,CHIKV_Mac-4JXL,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Nc1occ2ccc(CO)cc12,CHIKV_Mac-5FEC,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
Cc1ccc(N(F)F)c(C(N)=O)c1,CHIKV_Mac-9VJE,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
O=c1[nH]ccc2cccc(O)c12,CHIKV_Mac-DJYD,Fstein_pures_ade2_ba-2024-04-05-A,TRUE,red,
CC(=O)N1c2cccc(F)c2O[C@H](C)[C@]12CNC(=O)CN2,CHIKV_Mac-7EYU,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1c2cccc(F)c2O[C@H](C)[C@]12CNC(=O)CN2,CHIKV_Mac-DGHT,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cn1c(CO)nc2c1C[C@@]1(CC2)CNC(=O)CN1,CHIKV_Mac-7XLC,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(NOc1ccn(CCO)c(=O)c1)c1cn[nH]c1,CHIKV_Mac-XTPA,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(C(=O)c1cn[nH]c1)c1ccc(=O)n(CCO)c1,CHIKV_Mac-4FKZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1C(CCO)=CC2=C1CC[C@H](Cn1cnc3ccccc31)C2,CHIKV_Mac-U9X5,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
Nc1c2ccc(Cn3cnc4ccccc43)cc2cn1CCO,CHIKV_Mac-4T3Z,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CCN1c2cc(=O)n(CCO)cc2N(C)C(=O)c2cccnc21,CHIKV_Mac-SXNV,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCN1c2cc(=O)n(CCO)cc2N(C)C(=O)c2cccnc21,CHIKV_Mac-CV3T,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1C[C@@H]2CN(c3ccccc3F)C(=O)[S@@]23NCO[C@H]3N1CCO,CHIKV_Mac-7NME,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1cn(CCO)c(=O)cc1Br,CHIKV_Mac-4XMC,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
COc1cc(=O)n(CCO)cc1-c1cnn(-c2ccccc2)c1,CHIKV_Mac-5WY9,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CN[C@]1(c2cnn(-c3ccccc3)c2)CCC(=O)N(CCO)C1,CHIKV_Mac-4GAD,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
O=C(Nc1cn(CCO)c(=O)cc1Oc1ccncc1)c1ccccc1F,CHIKV_Mac-9PCD,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
Cc1ccncc1NC(=O)c1cn(CCO)c(=O)cc1Br,CHIKV_Mac-7SSU,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
Cc1ccncc1NC(=O)c1cn(CCO)c(=O)cc1Br,CHIKV_Mac-9ALM,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC(C)(C(=O)COc1cccc(F)c1)c1ccn(CCO)c(=O)c1,CHIKV_Mac-9MJF,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC(C)(C(=O)COc1cccc(F)c1)c1ccn(CCO)c(=O)c1,CHIKV_Mac-DWC4,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(c1ccn(CCO)c(=O)c1)c1ccco1,CHIKV_Mac-CYYU,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=c1cc(Br)c(NC2CC=CC2)cn1CCO,CHIKV_Mac-AWKP,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(NCO)c1ccc(Br)c(NC2CC=CC2)c1,CHIKV_Mac-779P,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC(=O)N1c2cccc(F)c2N(O)[C@H](C)[C@@H]1C,CHIKV_Mac-4WSY,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC[C@@H]1CN(C(C)=O)c2cccc(F)c2C1=O,CHIKV_Mac-5MUC,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@H]1C[C@H](C(C)=O)N(c2ccccc2F)C1=O,CHIKV_Mac-7LNN,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1C[C@@H](CC2=C(CCO)C(=O)N=N2)Oc2c(F)cccc21,CHIKV_Mac-93Y3,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1C[C@@H](CC2=C(CCO)C(=O)N=N2)Oc2c(F)cccc21,CHIKV_Mac-ASFH,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCCCc1ccc(O[C@H](CC)[C@H](C)NC(C)=O)c(F)c1,CHIKV_Mac-ALAL,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CNCC[C@@H](C)N[C@H]1CC[C@H]2CCCC[C@H]21,CHIKV_Mac-ADMJ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1c2cccc(F)c2C(=O)[C@H](C)[C@H]1C,CHIKV_Mac-75YT,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)C1=C(C)[C@H](C)C(=O)N1c1ccccc1F,CHIKV_Mac-4Y6J,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1c2c(C)ccc(F)c2O[C@H](C)[C@@H]1C=O,CHIKV_Mac-5JE3,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1c2cccc(F)c2O[C@H](C)[C@H]1c1cccc(O)n1,CHIKV_Mac-C9EP,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC(=O)N1c2cccc(F)c2O[C@H](C)[C@H]1c1cccc(O)n1,CHIKV_Mac-5YWH,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1c2cccc(F)c2O[C@]2(C)CN(C(N)=O)CC[C@@H]12,CHIKV_Mac-77N5,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC(=O)N1c2occ(F)c2O[C@]2(C)CN(C(N)=O)CCN12,CHIKV_Mac-DK7U,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC(=O)N1c2cccc(F)c2O[C@H](C)[C@]12C[C@H](C(N)=O)CCN2,CHIKV_Mac-5RCS,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1c2cccc(F)c2O[C@H](C)[C@]12CCCC(=O)N2,CHIKV_Mac-5R4Y,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(=O)N1c2cccc(F)c2O[C@@H]2CO[C@H]3CCC(=O)N[C@]321,CHIKV_Mac-4ZR7,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CNC1=CC=C2N=c3ccccc3=C2C1=O,CHIKV_Mac-AD3U,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@H]1[C@H](CCO)C(=O)N[C@]12CCc1nc(CO)n(C)c1C2,CHIKV_Mac-9NRZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@H]1[C@H](CCO)C(=O)N[C@]12CCc1nc(CO)n(C)c1C2,CHIKV_Mac-5RD7,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
c1cc(CCc2ccncc2)c2c(c1)nc1ccccn12,CHIKV_Mac-4JC9,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CN(C(=O)c1cn[nH]c1)n1cc(CCO)c(=O)[nH]1,CHIKV_Mac-46VC,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CN(CC1=C(CCO)C(=O)N=N1)C(=O)c1cn[nH]c1,CHIKV_Mac-5R7G,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(Cc1cccc(O)n1)C(=O)c1cn[nH]c1,CHIKV_Mac-6RDT,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CN(Cc1cccc(O)n1)C(=O)c1cn[nH]c1,CHIKV_Mac-AJTR,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
NC(=O)c1ccnc(C(=O)c2cn[nH]c2)c1,CHIKV_Mac-C6HL,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)c1ccnc(C(=O)C2CC=CC2)c1,CHIKV_Mac-A5PA,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(Cc1cccc(=O)[nH]1)C(=O)c1cn[nH]c1,CHIKV_Mac-9EN4,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(C(=O)c1cn[nH]c1)[C@H]1CNC(=O)CN1,CHIKV_Mac-7SNS,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(C(=O)c1cn[nH]c1)[C@H]1CNC(=O)CN1,CHIKV_Mac-6SU4,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CNc1c(C#N)ccc(Cn2cnc3ccccc32)c1O,CHIKV_Mac-CJ77,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC[C@H](CCO)[C@H](N)c1ccc(Cn2cnc3ccccc32)cc1,CHIKV_Mac-7TUN,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@H](CCC1=C[C@H](C)[C@H](CCO)[C@H]1O)Cn1cnc2ccccc21,CHIKV_Mac-955Z,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
c1ccc2cc(Cn3cnc4ccccc43)ccc2c1,CHIKV_Mac-67TU,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Oc1cccc2cc(Cn3cnc4ccccc43)ccc12,CHIKV_Mac-AZWE,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
c1ccc2c(c1)ncn2Cc1ccc2[nH]ccc2c1,CHIKV_Mac-9TF3,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
N[C@@H]1C(=O)NCc2cc(Cn3cnc4ccccc43)ccc21,CHIKV_Mac-7RHV,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC[C@@H](C#N)CCN1CN2CN[C@H]3CC[C@@H](NC)[C@@H]1[C@H]32,CHIKV_Mac-53HZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCOc1ncccc1C(=O)N(C)CC1=C(CCO)C(=O)N=N1,CHIKV_Mac-5HTD,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCOc1ncccc1C(=O)N(C)CC1=C(CCO)C(=O)N=N1,CHIKV_Mac-7LUZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCOc1c(C)cccc1C(=O)[N+](C)(C)[O-],CHIKV_Mac-ANHD,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCOc1ncccc1C(=O)N(C)Cc1ccc(O)nc1,CHIKV_Mac-D3U4,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CCOc1ncccc1C(=O)N(C)Cc1ccc(O)nc1,CHIKV_Mac-CXF4,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CN1C(=O)c2cccnc2N2C=C1[C@H](C(N)=O)CC2,CHIKV_Mac-5MJH,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCOc1ncccc1C(=O)N(C)[C@H]1CCC(=O)NN1,CHIKV_Mac-6GUS,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCOc1ncccc1C(=O)N(C)[C@H]1CCC(=O)NN1,CHIKV_Mac-S5WX,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
C[C@]1(F)CN(CCN)C[C@H](CCCNN)C1=O,CHIKV_Mac-4A6V,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NCCN1C[C@H](CCCNN)C(=O)C(F)(F)C1,CHIKV_Mac-ZHAS,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CCOc1ncccc1C(=O)N(C)[C@H]1CNC(=O)CN1,CHIKV_Mac-CUDH,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(C)C(=O)c1cccc2c(CO)nc3ccccc3c12,CHIKV_Mac-FCK7,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC[C@H]1C[C@H](N(C)NC=O)C(=O)N1c1ccccc1F,CHIKV_Mac-FN9V,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1N[C@@]2(CCN(c3ccccc3F)C2=O)NCC[C@@H]1CCO,CHIKV_Mac-9GZL,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC[C@H]1[C@H](CCO)C(=O)N[C@@]12CCN(c1ccccc1F)C2=O,CHIKV_Mac-CVEY,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(C)[C@H]1CCN(c2c(F)ccc3ccccc23)C1=O,CHIKV_Mac-CCGD,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(c1ccncc1)[C@H]1CCN(c2ccccc2F)C1=O,CHIKV_Mac-AP7L,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@H](C1=C[C@@]2(CCCC[C@@H]2F)CC1)c1ccncc1,CHIKV_Mac-C75S,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@H]1CCN(c2c(C)cccc2F)C1=O,CHIKV_Mac-5LX5,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1N(c2ccccc2F)CC[S@]12CCC[C@@H](O)N2,CHIKV_Mac-AYCY,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@H]1CCN(c2cc3cc(F)ccc3cc2F)C1=O,CHIKV_Mac-755W,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@H]1CCN(c2cc3cc(F)ccc3cc2F)C1=O,CHIKV_Mac-7ZSC,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@H]1CCN(c2cccc(F)c2F)C1=O,CHIKV_Mac-4C4W,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(F)(F)[C@H]1CCN(c2ccccc2F)C1=O,CHIKV_Mac-7VCD,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@H]1NC(=O)CN[C@@]12CCN(c1ccccc1F)C2=O,CHIKV_Mac-946W,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC1=NN(c2ccccc2)C(=O)[C@H]1n1[nH]c(=O)c(CCO)c1C,CHIKV_Mac-9YYP,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1ccncc1NC(=O)Cn1[nH]c(=O)c(CCO)c1C,CHIKV_Mac-A77Y,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1c(CCO)c(=O)[nH]n1N(C)C(=O)COc1cccc(F)c1,CHIKV_Mac-CAZM,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC1=C(CCO)C(=O)N=C1N(C)C(=O)COc1cccc(F)c1,CHIKV_Mac-C9P3,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
N#CCc1nccn1CC(F)(F)CC1=C(CCO)C(=O)N=N1,CHIKV_Mac-9HCD,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
N#CCc1nccn1CC(F)(F)OC1=C(CCO)C(=O)N=N1,CHIKV_Mac-AZXY,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CNCc1cnn(-c2ccccc2)c1O,CHIKV_Mac-DCCS,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@@H](C1=NC(=O)C(CCO)=C1C)c1cnn(-c2ccccc2)c1,CHIKV_Mac-AKRE,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
F[C@H]1CC2=CC=C[C@H]2N2NC=C(CNCc3ccncc3)[C@H]12,CHIKV_Mac-AHVC,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CNCc1c(C)[nH]n(-c2ccccc2)c1=O,CHIKV_Mac-5USN,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@H](c1cnn(-c2ccccc2)c1)c1cccc(O)n1,CHIKV_Mac-64PP,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@H](c1cnn(-c2ccccc2)c1)c1cccc(O)n1,CHIKV_Mac-DWE7,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CNCc1cnn(-c2cc(F)ccc2O)c1O,CHIKV_Mac-95AN,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(F)(F)Cc1cnn2c1Cc1ccccc1-2,CHIKV_Mac-9UTZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(CCc1ccncc1)C(=O)c1ccccc1F,CHIKV_Mac-43AJ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC/N=C(/NC[C@H](C=O)c1ccncc1)c1ccccc1F,CHIKV_Mac-49RP,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1cccc(F)c1C(=O)C(=O)CCc1ccncc1,CHIKV_Mac-CVZZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(N[C@H](Cc1ccncc1)c1cccc(O)n1)c1ccccc1F,CHIKV_Mac-J6UL,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(N[C@H](Cc1ccncc1)c1cccc(O)n1)c1ccccc1F,CHIKV_Mac-6AFW,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
C[C@@](O)(NCCc1ccncc1)c1cc2cc(F)ccc2cc1F,CHIKV_Mac-74E7,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC(C)(C(=O)c1cc2cc(F)ccc2cc1F)c1ccncc1,CHIKV_Mac-99L7,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
NC(=O)c1ccnc(C(=O)c2ccccc2F)c1Cc1ccncc1,CHIKV_Mac-9K64,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(Nc1ccc(=O)[nH]c1Cc1ccncc1)c1ccccc1F,CHIKV_Mac-7SYP,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C(Nc1ccc(=O)[nH]c1Cc1ccncc1)c1ccccc1F,CHIKV_Mac-9TA3,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Fc1ccccc1-c1nccn1[C@H](Cc1ccncc1)N(F)F,CHIKV_Mac-4CLA,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Fc1ccccc1-c1nccn1CC(F)(F)Oc1ccncc1,CHIKV_Mac-5979,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
O=C1CN[C@](Cc2ccncc2)(NC(=O)c2ccccc2F)CN1,CHIKV_Mac-97GY,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN[C@@H]1C(=O)N(c2ccccc2F)N=C1C,CHIKV_Mac-U7X5,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CC1=NN(c2ccccc2)C(=O)[C@H]1C1=NC(=O)C(CCO)=C1C,CHIKV_Mac-7RUF,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC1=NN(c2ccccc2C)C(=O)C1,CHIKV_Mac-AZUS,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC1=NN(c2ccccc2)C(=O)[C@H]1c1cccc(O)n1,CHIKV_Mac-45GL,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CC1=NN(c2ccccc2)C(=O)[C@H]1c1cccc(O)n1,CHIKV_Mac-5AFD,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
Cc1ccncc1NC(=O)Cc1cccc(O)n1,CHIKV_Mac-AJKG,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CNCC(=O)Nc1cnc2ccc(F)cc2c1C,CHIKV_Mac-4ZZT,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1ccncc1C(=O)C(=O)[C@@H]1CN(C(N)=O)CCN1,CHIKV_Mac-LDAG,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1ccncc1NC(=O)c1cc(C(N)=O)ccn1,CHIKV_Mac-SPVZ,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1ccncc1NC(=O)Cc1cccc(=O)[nH]1,CHIKV_Mac-4FWP,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1ccncc1N1C(=O)[C@@H](C(F)(F)F)n2ccnc21,CHIKV_Mac-DHVM,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1ccncc1NC(=O)[C@H]1CNC(=O)CN1,CHIKV_Mac-5ZPL,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
Cc1ccncc1NC(=O)[C@H]1CNC(=O)CN1,CHIKV_Mac-CTKC,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
c1ccc2c3c[nH]ccc-3nc2c1,CHIKV_Mac-TRWE,Fstein_pures_oxyanio-2024-04-05-A,TRUE,red,
CN(Cc1cccc(O)n1)C(=O)COc1cccc(F)c1,CHIKV_Mac-DR4S,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
CN(Cc1cccc(O)n1)C(=O)COc1cccc(F)c1,CHIKV_Mac-ACJA,Fstein_pures_oxyanio-2024-04-05-A,,,TRUE
